name,dates,base,base_primary,country,region,type,anno,anno_refit,service,length_ft,cabins,berths,wc,price_eur,original_price_eur,discount,deposit_eur,yacht_id
Sun Odyssey 509 (KAOS),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Nuraghe, Italia","Sardinia / Porto Rotondo / Punta Nuraghe, Italia",Italy,Sardinia / Corsica,Barca a vela,2014,,Bareboat,50.0,5,10,3,2385.0,5420.0,"- 56,00 %",4500.0,15781451384701933
Jeanneau 53 (Keep Calm),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Nuraghe, Italia","Sardinia / Porto Rotondo / Punta Nuraghe, Italia",Italy,Sardinia / Corsica,Barca a vela,2012,,Bareboat,53.0,4,8,3,2443.0,5430.0,"- 55,00 %",4500.0,17240681384701933
Oceanis 43 (Alcor),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2011,,Bareboat,43.0,3,8 (6+2),3,2550.0,3400.0,"- 25,00 %",2500.0,1069580920000102501
Dufour 360 Grand Large (Alqamar),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2021,,Bareboat,35.0,3,6,1,2550.0,3400.0,"- 25,00 %",2000.0,3393234900000102501
Sun Odyssey 42 (Margot),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2010,,Bareboat,42.0,3,8,2,2635.0,3100.0,"- 15,00 %",3000.0,6140320950404128
Sun Odyssey 42 (Praha),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2012,,Bareboat,42.0,3,8 (6+2),2,2635.0,3100.0,"- 15,00 %",3000.0,2715527730000104128
Dufour 382 Grand Large (Regor),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,,Bareboat,37.0,3,6,2,2685.0,3580.0,"- 25,00 %",2500.0,1398726290000102501
Bavaria Cruiser 46 (Tuerredda),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2016,,Bareboat,46.0,4,9,3,2808.0,3670.0,"- 23,50 %",3500.0,7206355930000107840
Dufour 390 Grand Large (Rubens),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2024,,Bareboat,39.0,3,6,2,2836.0,4170.0,"- 32,00 %",3500.0,11300431339401933
Oceanis 38 (Oceanis 38 Classic),13.06.2026 - 20.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Bareboat,38.0,3,7 (6+1),2,2975.0,3500.0,"- 15,00 %",4150.0,2207280990000102889
Dufour 430 (Thymus),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Nuraghe, Italia","Sardinia / Porto Rotondo / Punta Nuraghe, Italia",Italy,Sardinia / Corsica,Barca a vela,2023,,Bareboat,43.0,4,8,2,3138.0,4420.0,"- 29,00 %",3500.0,7319121339401933
Oceanis 45 (JN),13.06.2026 - 20.06.2026,"San Pietro / Carloforte, Italia","San Pietro / Carloforte, Italia",Italy,Sardinia / Corsica,Barca a vela,2016,2023,Bareboat,44.0,4,10 (8+2),2,3145.0,3700.0,"- 15,00 %",3500.0,1365784990000100201
Oceanis 40.1 (Enosim),13.06.2026 - 20.06.2026,"San Pietro / Carloforte, Italia","San Pietro / Carloforte, Italia",Italy,Sardinia / Corsica,Barca a vela,2026,,Bareboat,41.0,4,7 (6 + 1),2,3145.0,3700.0,"- 15,00 %",3500.0,7342177640000100201
Bavaria Cruiser 46 (Albireo),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Cala dei Sardi, Italia","Sardinia / Portisco / Cala dei Sardi, Italia",Italy,Sardinia / Corsica,Barca a vela,2016,,Bareboat,47.0,4,9 (8+1),3,3208.0,3752.0,"- 14,50 %",3500.0,10655900370500260
Dufour 530 (Gringott),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Nuraghe, Italia","Sardinia / Porto Rotondo / Punta Nuraghe, Italia",Italy,Sardinia / Corsica,Barca a vela,2021,,Bareboat,54.0,5,9 (8 +1),4,3245.0,6760.0,"- 52,00 %",4500.0,3169168910000101933
Viko S 35 (Guttiau),13.06.2026 - 19.06.2026,"Sardinia / Poltu Quatu / Marina Dell'Orso, Italia","Sardinia / Poltu Quatu / Marina Dell'Orso, Italia",Italy,Sardinia / Corsica,Barca a vela,2026,,Bareboat,39.0,3,6 (6+2),1,3300.0,,,3000.0,7461755520000108003
Dufour 412 Grand large (Domi),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Bareboat,41.0,3,6,2,3330.0,3700.0,"- 10,00 %",3500.0,1084305730000100618
Oceanis 45 (Alfa Centauri I),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Cala dei Sardi, Italia","Sardinia / Portisco / Cala dei Sardi, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Bareboat,45.0,4,10 (8+2),2,3338.0,3904.0,"- 14,50 %",3500.0,12866170438600260
Dufour 520 Grand Large (Greenleaf),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Nuraghe, Italia","Sardinia / Porto Rotondo / Punta Nuraghe, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,,Bareboat,51.0,5,10,3,3348.0,6200.0,"- 46,00 %",4500.0,1341502650000101933
Tempest 900 (Maxi Rib),13.06.2026 - 19.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a motore,2021,,Bareboat,31.0,0,0,0,3360.0,4200.0,"- 20,00 %",5000.0,3790482710000105325
Invictus 280 TT (Invictus),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Nuraghe, Italia","Sardinia / Porto Rotondo / Punta Nuraghe, Italia",Italy,Sardinia / Corsica,Barca a motore,2017,,Bareboat,26.0,1,0,1,3400.0,,,4500.0,15484221384701933
Oceanis 48 (Allegra),13.06.2026 - 20.06.2026,"San Pietro / Carloforte, Italia","San Pietro / Carloforte, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,2023,Bareboat,48.0,5,10,3,3570.0,4200.0,"- 15,00 %",3500.0,1365783800000100201
Bavaria Cruiser 51 (Marzia),13.06.2026 - 20.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,,Bareboat,51.0,5,10,3,3600.0,4500.0,"- 20,00 %",3000.0,5415182030000101230
Jeanneau 53 (Anita),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2011,,Bareboat,53.0,6,11 (10+1),3,3655.0,4300.0,"- 15,00 %",4000.0,2715496880000104128
C-CAT 37 (Altair),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Catamarano,2023,,Bareboat,37.0,3,8,2,3655.0,4778.0,"- 23,50 %",5000.0,7203274920000107840
Dufour 460 Grand Large (Genny),13.06.2026 - 20.06.2026,"Sardinia / Olbia / Molo Brin, Italia","Sardinia / Olbia / Molo Brin, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,2024,Con equipaggio,46.0,4,8 7+1,3,3690.0,,,0.0,5572264720000106806
Lagoon 410 S2 (Vega),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Catamarano,2005,,Bareboat,41.0,4,8 (8),3,3795.0,5060.0,"- 25,00 %",2500.0,1069578460000102501
Bali Catsmart (Nemo),13.06.2026 - 20.06.2026,"Sardinia / Golfo Aranci / Mare Fun Charter & Marina, Italia","Sardinia / Golfo Aranci / Mare Fun Charter & Marina, Italia",Italy,Sardinia / Corsica,Catamarano,2026,,Bareboat,39.0,3,8,2,3800.0,4750.0,"- 20,00 %",0.0,7217815790000103044
Dufour 56 Exclusive (Silente),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Nuraghe, Italia","Sardinia / Porto Rotondo / Punta Nuraghe, Italia",Italy,Sardinia / Corsica,Barca a vela,2021,,Bareboat,56.0,6,11 (10+1),4,3832.0,7370.0,"- 48,00 %",4500.0,3169104450000101933
Bavaria Cruiser 46 (Fenice),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Bareboat,45.0,4,10 (8+2),3,3877.0,4308.0,"- 10,00 %",4000.0,6020710184400261
Bavaria Cruiser 51 (Zedaron),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2015,,Bareboat,49.0,5,12 (10+2),3,3947.0,4386.0,"- 10,00 %",4500.0,3791860184400261
Dufour 512 Grand Large (Jana),13.06.2026 - 20.06.2026,"Sardinia / Golfo Aranci / Marina dell'Isola, Italia","Sardinia / Golfo Aranci / Marina dell'Isola, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Bareboat,50.0,4,10 (8+2),2,3960.0,4400.0,"- 10,00 %",4000.0,1631628550000103357
Sun Odyssey 449 (Matar),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2019,,Bareboat,45.0,4,10,2,3975.0,5300.0,"- 25,00 %",3500.0,1776593520000102501
Cyclades 50.5 (Elios),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2009,,Bareboat,51.0,6,11 (10+1),4,3975.0,5300.0,"- 25,00 %",3000.0,1069573470000102501
Dufour 530 (Rhamnus),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2023,,Bareboat,54.0,5,9 (8 +1),4,3996.0,7010.0,"- 43,00 %",4500.0,7320671339401933
Cyclades 43.4 (Crash),13.06.2026 - 20.06.2026,"Sardinia / Golfo Aranci / Porto di Golfo Aranci, Italia","Sardinia / Golfo Aranci / Porto di Golfo Aranci, Italia",Italy,Sardinia / Corsica,Barca a vela,2008,2021,Bareboat,44.0,4,10 (8+2),2,4000.0,,,2000.0,3379537070000104847
Oceanis 523 (Premium),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2010,2024,Bareboat,53.0,3,6 + 2 skipper e hostess,5,4104.0,4560.0,"- 10,00 %",0.0,6395180800000107520
Bavaria Cruiser 51 (Astra),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Bareboat,49.0,5,12 (10+2),3,4170.0,4633.0,"- 10,00 %",4500.0,6022390184400261
Aquila 28 (Eagle I),13.06.2026 - 19.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Barca a motore,2023,,Bareboat,31.0,0,0,1,4236.0,4760.0,"- 11,00 %",3950.0,7191037000000102504
Lagoon 40 (Freccia),13.06.2026 - 20.06.2026,"Sardinia / San Teodoro, Italia","Sardinia / San Teodoro, Italia",Italy,Sardinia / Corsica,Catamarano,2020,,Bareboat,39.0,4,10 (8+2),4,4274.0,4999.0,"- 14,50 %",3500.0,21654240974100260
Dufour 470 (Mirasole),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2024,,Bareboat,49.0,5,11,5,4322.0,5550.0,"- 22,13 %",600.0,3677481772007771
Bavaria Cruiser 46 (Punta Molentis),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2021,,Bareboat,47.0,4,10 (8+2),3,4356.0,4840.0,"- 10,00 %",2900.0,10708610804600859
Lucia 40 (Ines),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Catamarano,2019,,Bareboat,40.0,4,10,4,4435.0,5798.0,"- 23,50 %",5000.0,7203345580000107840
Dufour 470 (Briseide),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2023,,Bareboat,49.0,5,11,5,4439.0,5700.0,"- 22,13 %",600.0,7226452200000107771
Motorboat (Cap Sun 2024),13.06.2026 - 19.06.2026,"Sardinia / Poltu Quatu / Marina Dell'Orso, Italia","Sardinia / Poltu Quatu / Marina Dell'Orso, Italia",Italy,Sardinia / Corsica,Barca a motore,2024,,Bareboat,30.0,0,0,0,4450.0,,,3000.0,7421917790000108003
Excess 11 (Sail Speed),13.06.2026 - 20.06.2026,"Sardinia / Porto Rotondo / Punta Asfodeli, Italia","Sardinia / Porto Rotondo / Punta Asfodeli, Italia",Italy,Sardinia / Corsica,Catamarano,2021,,Bareboat,37.0,6,12,2,4455.0,4950.0,"- 10,00 %",3000.0,6463628650000107586
Sun Odyssey 440 (Marilyn),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2019,,Bareboat,44.0,4,8,2,4500.0,5000.0,"- 10,00 %",4000.0,1714911170000100618
Dufour 470 (Egusa),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2022,,Bareboat,49.0,5,11 ( 8+2+1),5,4536.0,5040.0,"- 10,00 %",2500.0,6287544280000100859
Dufour 41 (Bigi),13.06.2026 - 19.06.2026,"San Pietro / Carloforte, Italia","San Pietro / Carloforte, Italia",Italy,Sardinia / Corsica,Barca a vela,,,Bareboat,42.0,3,6,3,4550.0,,,350.0,7405956200000102504
Lucia 40 (LIPARA),13.06.2026 - 20.06.2026,"San Pietro / Carloforte, Italia","San Pietro / Carloforte, Italia",Italy,Sardinia / Corsica,Catamarano,2018,2024,Bareboat,38.0,4,8,4,4675.0,5500.0,"- 15,00 %",4000.0,6363057520000100201
Bali 4.1 (Eleftheria),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Catamarano,2019,,Bareboat,41.0,4,10,4,4789.0,6260.0,"- 23,50 %",5000.0,7203344770000107840
Cranchi E30 Endurance (Aurora),13.06.2026 - 19.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a motore,2023,,Bareboat,32.0,1,4,1,4800.0,6000.0,"- 20,00 %",5000.0,4574684130000105325
Dufour 470 (Emma),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2022,,Bareboat,49.0,4,9,4,4800.0,6400.0,"- 25,00 %",3000.0,7226626190000102653
Bavaria C57 (Aequus),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,,Con equipaggio,55.0,3,8 (6 + 2),2,4812.0,8000.0,"- 39,85 %",0.0,7483032710000108044
Isla 40 (Luna),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Catamarano,2023,,Bareboat,38.0,5,11 (8+2+1),5,4828.0,6200.0,"- 22,13 %",800.0,3637371772007771
Lagoon 440 (Isis),13.06.2026 - 20.06.2026,"Sardinia / San Teodoro, Italia","Sardinia / San Teodoro, Italia",Italy,Sardinia / Corsica,Catamarano,2007,,Bareboat,45.0,4,12 (8+2+2),4,4835.0,5655.0,"- 14,50 %",4000.0,21107380910100260
Cranchi Zaffiro 36 (Tottoi),13.06.2026 - 19.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Barca a motore,2009,,Bareboat,38.0,2,6,1,4916.0,5650.0,"- 13,00 %",5900.0,7479568670000102504
Helia 44 (Pixie Dixie),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Cala dei Sardi, Italia","Sardinia / Portisco / Cala dei Sardi, Italia",Italy,Sardinia / Corsica,Catamarano,2014,,Bareboat,43.0,4,12 (8+2+2),4,4923.0,5758.0,"- 14,50 %",4000.0,7887690347600260
Bavaria Cruiser 51 (Pan di Zucchero),13.06.2026 - 20.06.2026,"Sardinia / Alghero Port, Italia","Sardinia / Alghero Port, Italia",Italy,Sardinia / Corsica,Barca a vela,2014,,Bareboat,51.0,5,12 (10+2),3,4961.0,5512.0,"- 10,00 %",0.0,2664020274100859
"Lagoon 40 (Aquila (WM, Inverter))",13.06.2026 - 20.06.2026,"Sardinia / Portisco / Cala dei Sardi, Italia","Sardinia / Portisco / Cala dei Sardi, Italia",Italy,Sardinia / Corsica,Catamarano,2021,,Bareboat,39.0,4,10 (8+2),4,5010.0,5860.0,"- 14,50 %",3500.0,24542200910100260
Bavaria Cruiser 51 (Mediterranea),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Bareboat,51.0,5,12 (10+2),3,5125.0,5694.0,"- 10,00 %",2900.0,5894830237700859
Sciallino 40 (Perla di mare),13.06.2026 - 19.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a motore,2004,2017,Bareboat,39.0,3,6,2,5150.0,,,5900.0,1907332710000102504
Lagoon 42 (Mare),13.06.2026 - 20.06.2026,"Sardinia / Porto Pollo / Porto di Porto Pollo, Italia","Sardinia / Porto Pollo / Porto di Porto Pollo, Italia",Italy,Sardinia / Corsica,Catamarano,2020,2021,Con equipaggio,42.0,4,12 (4+2+2),4,5151.0,6060.0,"- 15,00 %",2000.0,3856255690000105384
Bali Catspace (Freedom),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Catamarano,2022,,Bareboat,40.0,4,10,4,5173.0,6762.0,"- 23,50 %",5000.0,7203281120000107840
Bali Catspace (Wonder),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Catamarano,2022,,Bareboat,40.0,4,10,4,5173.0,6762.0,"- 23,50 %",5000.0,7206326740000107840
Lagoon 40 (Arca 40),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Cala dei Sardi, Italia","Sardinia / Portisco / Cala dei Sardi, Italia",Italy,Sardinia / Corsica,Catamarano,2024,,Bareboat,39.0,4,10 (8+2),4,5186.0,6066.0,"- 14,50 %",3500.0,36419791105300260
Lagoon 38 (Castor),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Cala dei Sardi, Italia","Sardinia / Portisco / Cala dei Sardi, Italia",Italy,Sardinia / Corsica,Catamarano,2026,,Bareboat,37.0,4,10 (8+2),2,5310.0,6210.0,"- 14,50 %",3500.0,45974161586500260
Bavaria Cruiser 51 (Liscia Ruja),13.06.2026 - 20.06.2026,"Sardinia / Golfo Aranci / Marina dell'Isola, Italia","Sardinia / Golfo Aranci / Marina dell'Isola, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,,Bareboat,51.0,5,12 (10+2),3,5342.0,5936.0,"- 10,00 %",2900.0,7437400237700859
Motorboat (Nadir),13.06.2026 - 20.06.2026,"Sardinia / Golfo Aranci / Marina dell'Isola, Italia","Sardinia / Golfo Aranci / Marina dell'Isola, Italia",Italy,Sardinia / Corsica,Barca a motore,2008,,Bareboat,33.0,0,0,0,5355.0,5950.0,"- 10,00 %",0.0,6533748410000103357
Bali 4.3 (Mary),13.06.2026 - 20.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Catamarano,2019,,Bareboat,43.0,4,8 8+1 +2 (trasformable dinette),4,5400.0,6000.0,"- 10,00 %",4500.0,10067710644301230
Sun Odyssey 490 (Melusina),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2023,,Bareboat,47.0,5,11 (8+2+1),4,5440.0,6400.0,"- 15,00 %",4000.0,6140780950404128
Merry Fisher 1095 (Dusar),13.06.2026 - 19.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Barca a motore,2022,,Bareboat,34.0,3,8,1,5500.0,6250.0,"- 12,00 %",5900.0,3995782550000102504
Bavaria C45 (MARIA),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Cala dei Sardi, Italia","Sardinia / Portisco / Cala dei Sardi, Italia",Italy,Sardinia / Corsica,Barca a vela,2019,,Bareboat,47.0,4,8 (3 cabins + double convertible table/bed in the salon),4,5500.0,,,0.0,4116471764005439
Motorboat (Cap Open 2026),13.06.2026 - 19.06.2026,"Sardinia / Poltu Quatu / Marina Dell'Orso, Italia","Sardinia / Poltu Quatu / Marina Dell'Orso, Italia",Italy,Sardinia / Corsica,Barca a motore,2026,,Bareboat,30.0,0,0,0,5600.0,,,3000.0,7421926560000108003
Motorboat (Classic),13.06.2026 - 19.06.2026,"Sardinia / Poltu Quatu / Marina Dell'Orso, Italia","Sardinia / Poltu Quatu / Marina Dell'Orso, Italia",Italy,Sardinia / Corsica,Barca a motore,2025,,Bareboat,30.0,0,0,0,5600.0,,,3000.0,7461760310000108003
Lagoon 42 (Lux),13.06.2026 - 20.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Catamarano,2020,,Bareboat,42.0,4,12 (8+2+2),4,5605.0,6555.0,"- 14,50 %",4000.0,13307260644301230
Dufour 520 Grand Large (Cala di Volpe),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,,Bareboat,50.0,5,12 (10+2),3,5755.0,6394.0,"- 10,00 %",2900.0,7298380237700859
"Astréa 42 (Agitation - A/C, Generator, Water maker. Solar panel)",13.06.2026 - 20.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Catamarano,2024,,Bareboat,41.0,4,11 (8+2 dinette +1 skipper),4,6120.0,6800.0,"- 10,00 %",4000.0,10004671350200648
Grand Soleil 58 (Morfely),13.06.2026 - 20.06.2026,"Sardinia / Cagliari / Marina di Cagliari, Italia","Sardinia / Cagliari / Marina di Cagliari, Italia",Italy,Sardinia / Corsica,Barca a vela,2017,,Con equipaggio,57.0,4,9 6+2+1,4,6248.0,6942.0,"- 10,00 %",3500.0,6222992340000100859
Dufour 56 Exclusive (Hola),13.06.2026 - 19.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a vela,2018,,Con equipaggio,56.0,3,6,3,6400.0,,,0.0,6252731700000107368
Aquila 32 Sport (Aquilotto),13.06.2026 - 19.06.2026,"Sardinia / Cannigione, Italia","Sardinia / Cannigione, Italia",Italy,Sardinia / Corsica,Catamarano a motore,2025,,Bareboat,32.0,1,2,1,6631.0,7450.0,"- 11,00 %",5900.0,6200574600000102504
Bali 4.2 (Res23),13.06.2026 - 20.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Catamarano,2024,,Bareboat,42.0,4,8,4,6675.0,8900.0,"- 25,00 %",4500.0,5392260440000102653
Mira 40 (Notorius),13.06.2026 - 19.06.2026,"Sardinia / Portisco / Marina di Portisco, Italia","Sardinia / Portisco / Marina di Portisco, Italia",Italy,Sardinia / Corsica,Barca a motore,2004,,Con equipaggio,41.0,2,4,2,6720.0,8400.0,"- 20,00 %",0.0,3790555300000105325
